index,name,yearEstablished,state,stateAbbr,locationType,locationTypeKind,Public/ Private,type,level,hasUndergrad,hasGrad,totalEnrollment,hasReligionAffiliation,religionAffiliation,hasSpecialDemographic,specialDemographic,Carnegie Classification,Carnegie Classification 2,yearClosed,isMerged,mergingInstitutionPopulation,mergingInstitutionType,mergingInstitutionLocationType,mergingInstitutionReligiousAffiliation,reasonFinancial,reasonEnrollment,reasonPandemic,reasonMutualBenefit,EndowmentMedian2018,EndowmentMedian2019,EndowmentMedian2020,EndowmentMedian2021,EndowmentMedian2022,EndowmentMedian2023,EndowmentMedian2024,region,Births,Total Population,Birth Rate,Female Population,Fertility Rate,percentOfTotalBirths,regionBirths,regionPopulation,regionBirthRate,regionFemalePopulation,regionFertilityRate,regionPercentOfTotalBirths,unemploymentRate,perCapitaPersonalIncome2018,perCapitaPersonalIncome2019,perCapitaPersonalIncome2020,perCapitaPersonalIncome2021,perCapitaPersonalIncome2022,perCapitaPersonalIncome2023,perCapitaPersonalIncome2024,highSchoolACGR,twoYearStudentShare2019,fourYearStudentShare2019,twoYearStudentShare2020,fourYearStudentShare2020,twoYearStudentShare2021,fourYearStudentShare2021,twoYearStudentShare2022,fourYearStudentShare2022,twoYearStudentShare2023,fourYearStudentShare2023,twoYearStudentShare2024,fourYearStudentShare2024,fourYearAppropriationsPerFTE2019,twoYearAppropriationsPerFTE2019,fourYearNetTuitionRevenuePerFTE2019,twoYearNetTuitionRevenuePerFTE2019,fourYearAppropriationsPerFTE2020,twoYearAppropriationsPerFTE2020,fourYearNetTuitionRevenuePerFTE2020,twoYearNetTuitionRevenuePerFTE2020,fourYearAppropriationsPerFTE2021,twoYearAppropriationsPerFTE2021,fourYearNetTuitionRevenuePerFTE2021,twoYearNetTuitionRevenuePerFTE2021,fourYearAppropriationsPerFTE2022,twoYearAppropriationsPerFTE2022,fourYearNetTuitionRevenuePerFTE2022,twoYearNetTuitionRevenuePerFTE2022,fourYearAppropriationsPerFTE2023,twoYearAppropriationsPerFTE2023,fourYearNetTuitionRevenuePerFTE2023,twoYearNetTuitionRevenuePerFTE2023,fourYearAppropriationsPerFTE2024,twoYearAppropriationsPerFTE2024,fourYearNetTuitionRevenuePerFTE2024,twoYearNetTuitionRevenuePerFTE2024,population18to24yo_2018,population18to24yoHighSchoolGrad_2018,population25yoAndOver_2018,population25yoAndOverHighSchoolGrad_2018,population18to24yoSomeCollegeOrHigher_2018,population25yoAndOverSomeCollegeOrHigher_2018,population18to24yo_2019,population18to24yoHighSchoolGrad_2019,population25yoAndOver_2019,population25yoAndOverHighSchoolGrad_2019,population18to24yoSomeCollegeOrHigher_2019,population25yoAndOverSomeCollegeOrHigher_2019,population18to24yo_2020,population18to24yoHighSchoolGrad_2020,population25yoAndOver_2020,population25yoAndOverHighSchoolGrad_2020,population18to24yoSomeCollegeOrHigher_2020,population25yoAndOverSomeCollegeOrHigher_2020,population18to24yo_2021,population18to24yoHighSchoolGrad_2021,population25yoAndOver_2021,population25yoAndOverHighSchoolGrad_2021,population18to24yoSomeCollegeOrHigher_2021,population25yoAndOverSomeCollegeOrHigher_2021,population18to24yo_2022,population18to24yoHighSchoolGrad_2022,population25yoAndOver_2022,population25yoAndOverHighSchoolGrad_2022,population18to24yoSomeCollegeOrHigher_2022,population25yoAndOverSomeCollegeOrHigher_2022,population18to24yo_2023,population18to24yoHighSchoolGrad_2023,population25yoAndOver_2023,population25yoAndOverHighSchoolGrad_2023,population18to24yoSomeCollegeOrHigher_2023,population25yoAndOverSomeCollegeOrHigher_2023
43.0,Sierra Nevada University,1969.0,Nevada,NV,Town,Distant,Private,Nonprofit,4-year,,,631.0,0.0,,0.0,,Master's Colleges & Universities,Medium Programs,2022.0,Yes,20945,public,City: Large,,0.0,1.0,1.0,0.0,4382400.0,4625250.0,6087055.0,7215335.0,0.0,0.0,0.0,West,203080.0,18768746.0,10.82,3675214.0,55.26,0.92,5153390.0,471302990.0,10.93,94808378.0,54.36,23.34,5.6,50122.0,52552.0,56889.0,62865.0,63894.0,66952.0,69175.0,82.0,0.226594250218678,0.257956788041947,0.230424058309267,0.255325360962798,0.263774136740877,0.300665311289566,0.216935862902248,0.283293061108777,0.19683060385033,0.272554583400036,0.206652820745873,0.235731698829081,9281.563399299548,6303.904740577414,3226.553715346639,1846.932956659547,9669.436869471547,6115.316527266645,3315.34381538334,1831.029240548678,8339.517738636838,5337.067358254338,3585.413018072541,1912.158218565552,9847.307426414454,7083.547544758933,3892.349457121045,1962.387786940049,9860.574083108839,8232.266624398613,3694.496659101033,2017.45985156454,12120.09210734911,9904.565855433377,3738.333642849054,2579.963130659767,246923.0,93627.0,2001450.0,563229.0,112182.0,1164058.0,246645.0,96537.0,2044695.0,574254.0,111696.0,1198309.0,248948.0,101724.0,2093820.0,584698.0,111216.0,1235123.0,248490.0,105037.0,2116718.0,587588.0,108537.0,1254370.0,260638.0,110831.0,2154487.0,594523.0,113868.0,1281449.0,252048.0,107122.0,2196081.0,602478.0,110139.0,1316214.0
44.0,St. Augustine College,1980.0,Illinois,IL,City,Large,Private,Nonprofit,2-year,,,680.0,1.0,Episcopalian,1.0,Biligual (Spanish),Baccalaureate/Associate's Colleges,Mixed Baccalaureate/Associate's,2024.0,Yes,6513,private nonprofit,Suburb: Large,Lasallian,0.0,0.0,0.0,1.0,114162.0,133928.0,122863.0,154116.0,154117.0,167260.600007057,0.0,Midwest,803600.0,75803621.0,10.6,14934897.0,53.81,3.64,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,4.8,56903.0,58328.0,63173.0,68959.0,69816.0,72744.0,75030.0,87.0,0.303775757055686,0.364187870884457,0.262839514801166,0.349845165470938,0.272655147781673,0.32438251365488,0.260057450318049,0.331156954346571,0.238774058241036,0.315090297074247,0.219575270309165,0.299894607617538,18149.74188891696,11419.09790140214,9904.92231164363,4982.367599297861,19169.84427176057,12695.93681572352,10031.12209498148,4526.821417579035,21029.92881216952,15345.38999602614,9740.984884569238,5752.428939825658,22064.86337566073,17241.19671847227,10630.722522632,6059.526730777996,22773.61919941376,18434.39508857198,10179.19546884065,5782.324386299893,24561.77506343786,20613.06702339302,10246.0538266345,5799.559638961574,1212593.0,350211.0,8682343.0,2267535.0,714422.0,5450221.0,1192806.0,349916.0,8686299.0,2254524.0,700870.0,5494733.0,1174031.0,352546.0,8686700.0,2220409.0,682964.0,5567953.0,1169584.0,358307.0,8764878.0,2226182.0,675513.0,5653375.0,1190741.0,380658.0,8746416.0,2215906.0,675081.0,5667774.0,1145167.0,379572.0,8738607.0,2207546.0,638169.0,5679738.0
45.0,St. John's University -- Staten Island,1933.0,New York,NY,City,Large,Private,Nonprofit,4-year,,,861.0,1.0,Catholic,0.0,,Special Focus Four-Year,Diverse Fields,2024.0,No,,,,,0.0,1.0,0.0,0.0,,,,,,,,Northeast,1279243.0,117416826.0,10.89,23255110.0,55.01,5.79,3527918.0,339127512.0,10.4,65420694.0,53.93,15.98,4.2,64953.0,66981.0,72301.0,78501.0,79182.0,82699.0,87061.0,87.0,0.319176625274596,0.338121397700166,0.320485681192228,0.333944812419416,0.316172147567204,0.323284166365586,0.30269033618776,0.318614252950784,0.297161654277955,0.324463325720936,0.305294744760275,0.299037635834988,13905.27411277699,9263.23753028816,7103.524274812894,4342.695923486541,14214.10919212851,9651.185525634386,7126.628718435063,4551.878719674939,13700.20766269627,10291.78969515402,6544.933623738598,4758.474283623391,14814.32229096918,11931.37907173214,6927.139656427767,5179.209940475806,16246.53910687995,12762.62252591281,7803.286351106238,5396.065888848378,17816.88473964304,12332.13857261348,7600.863274355621,5419.474042376715,1870478.0,492098.0,13606342.0,3556251.0,1159880.0,8210242.0,1831883.0,490373.0,13631937.0,3541274.0,1136076.0,8294069.0,1794550.0,486734.0,13649157.0,3474389.0,1115411.0,8430878.0,1816269.0,502020.0,14081080.0,3553598.0,1124221.0,8757825.0,1844128.0,527054.0,14021808.0,3494392.0,1129113.0,8786629.0,1766904.0,520830.0,13996138.0,3437438.0,1074524.0,8860163.0
46.0,St. Louis Christian College,1956.0,Missouri,MO,Suburb,Large,Private,Nonprofit,4-year,,,62.0,1.0,Christian Churches and Churches of Christ,0.0,,Special Focus Four-Year,Faith-Related Institutions,2022.0,Yes,190,private nonprofit,Town: Distant,,0.0,1.0,0.0,0.0,1120476.0,1091879.0,1108981.0,1087348.0,0.0,0.0,0.0,Midwest,420242.0,36957728.0,11.37,7119267.0,59.03,1.9,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,3.9,47388.0,49173.0,54330.0,59202.0,60469.0,63390.0,65415.0,90.0,0.303594436110713,0.554760969973304,0.282349932837393,0.52214401381573,0.261464384123713,0.483796057622182,0.230441965226767,0.485114966215978,0.257302874273735,0.557552976300883,0.25195072916606,0.563784053016873,6223.428129124773,5666.717443319669,7754.295541577721,2470.37642432862,7255.164527546387,7211.121089201149,7927.578259626041,2837.120274047046,8468.861857749567,8608.83623182419,7937.176846137476,3047.793518671514,8792.713211734086,10918.4826735117,8284.328525358524,3269.508589199329,7143.713724018019,10343.2031913128,9002.205089702047,3583.339450411362,7441.157820982694,11380.12539960331,9617.269025733493,3832.94390386186,580161.0,177040.0,4124838.0,1266430.0,328953.0,2427879.0,573249.0,179190.0,4150049.0,1270622.0,322802.0,2461161.0,567945.0,184470.0,4176792.0,1275987.0,317103.0,2507760.0,561340.0,185856.0,4187819.0,1276601.0,310654.0,2533679.0,580838.0,195757.0,4199109.0,1280433.0,319886.0,2553713.0,564178.0,197116.0,4217432.0,1279442.0,305441.0,2583258.0
47.0,The College of Saint Rose,1920.0,New York,NY,City,Small,Private,Nonprofit,4-year,,,2786.0,1.0,Catholic,0.0,,Master's Colleges & Universities,Larger Programs,2024.0,No,,,,,1.0,0.0,0.0,0.0,44730531.0,44960904.0,38815266.0,44047118.0,40115923.0,41018224.8035888,0.0,Northeast,1279243.0,117416826.0,10.89,23255110.0,55.01,5.79,3527918.0,339127512.0,10.4,65420694.0,53.93,15.98,4.2,64953.0,66981.0,72301.0,78501.0,79182.0,82699.0,87061.0,87.0,0.319176625274596,0.338121397700166,0.320485681192228,0.333944812419416,0.316172147567204,0.323284166365586,0.30269033618776,0.318614252950784,0.297161654277955,0.324463325720936,0.305294744760275,0.299037635834988,13905.27411277699,9263.23753028816,7103.524274812894,4342.695923486541,14214.10919212851,9651.185525634386,7126.628718435063,4551.878719674939,13700.20766269627,10291.78969515402,6544.933623738598,4758.474283623391,14814.32229096918,11931.37907173214,6927.139656427767,5179.209940475806,16246.53910687995,12762.62252591281,7803.286351106238,5396.065888848378,17816.88473964304,12332.13857261348,7600.863274355621,5419.474042376715,1870478.0,492098.0,13606342.0,3556251.0,1159880.0,8210242.0,1831883.0,490373.0,13631937.0,3541274.0,1136076.0,8294069.0,1794550.0,486734.0,13649157.0,3474389.0,1115411.0,8430878.0,1816269.0,502020.0,14081080.0,3553598.0,1124221.0,8757825.0,1844128.0,527054.0,14021808.0,3494392.0,1129113.0,8786629.0,1766904.0,520830.0,13996138.0,3437438.0,1074524.0,8860163.0
48.0,University of the Sciences,1821.0,Pennsylvania,PA,City,Large,Private,Nonprofit,4-year,,,2420.0,0.0,,0.0,,Special Focus Four-Year,Other Health Professions Schools,2022.0,Yes,7861,private nonprofit,City: Large,,0.0,0.0,0.0,1.0,171782269.0,162149152.0,145646092.0,164885128.0,0.0,0.0,0.0,Northeast,790421.0,77290050.0,10.23,14466075.0,54.64,3.58,3527918.0,339127512.0,10.4,65420694.0,53.93,15.98,3.9,55346.0,56634.0,62463.0,66449.0,66580.0,69555.0,72220.0,87.0,0.453262236295769,0.737395242246926,0.43406383832291,0.730157593752249,0.393072926029577,0.723690207744104,0.37570067112594,0.71005516404572,0.349193171904804,0.662087812097084,0.347295920187268,0.673993635830203,4734.235453046467,5156.978819440103,13293.75266702426,4275.292301729204,4927.081093366828,5550.373798568507,13332.02488585841,4257.046497955011,5085.299947138297,6539.113322990822,13319.04217052612,4235.020182395499,5435.777832816813,7018.755710204146,13311.84984927772,4223.857224944534,6738.651359043998,7804.851010996807,13203.36790005432,4187.726008885285,6378.559406265162,7868.163744040648,13187.19177932505,4186.554446625645,1194488.0,399558.0,8921363.0,3133655.0,652406.0,4913690.0,1174907.0,399119.0,8954232.0,3106571.0,634591.0,4998751.0,1155305.0,398001.0,8989998.0,3072381.0,618774.0,5107650.0,1154671.0,408026.0,9111497.0,3079339.0,608820.0,5244782.0,1196563.0,425015.0,9128083.0,3058744.0,631016.0,5308145.0,1159561.0,418796.0,9153146.0,3039316.0,607030.0,5373094.0
49.0,Urbana University,1850.0,Ohio,OH,Town,Distant,Private,Nonprofit,4-year,,,1254.0,0.0,,0.0,,Baccalaureate Colleges,Diverse Fields,2020.0,No,,,,,1.0,0.0,1.0,0.0,,,,,,,,Midwest,783704.0,70393769.0,11.13,13365288.0,58.64,3.55,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,4.9,48542.0,49907.0,54936.0,60407.0,59376.0,62342.0,65011.0,86.0,0.335127232203971,0.653931990127864,0.325887420110107,0.666050771417208,0.306556218349465,0.621665949914992,0.312281462945019,0.641646110478048,0.297962103315946,0.643237315707079,0.316398625962724,0.638581010016603,5251.400115563879,6658.002238715663,9923.074166251867,3355.947138074301,5354.932404696776,6305.153275327725,10680.23685567835,3048.111243719802,6683.385569001761,6462.055922545052,10981.91726985209,2856.732555396258,6191.584518887098,6251.057747929259,11086.2648359692,2838.500568614283,6448.096648183465,7069.309839329164,11625.81335438068,3000.388495646403,6737.010510690257,7887.794682600592,11903.43367570889,3650.793421773928,1086626.0,362436.0,7937085.0,2639478.0,579754.0,4511447.0,1074610.0,365047.0,7975777.0,2634997.0,569276.0,4573402.0,1066321.0,370168.0,8014966.0,2629870.0,560424.0,4646326.0,1062481.0,376907.0,8077453.0,2636855.0,552781.0,4724847.0,1083657.0,398472.0,8097704.0,2625857.0,549296.0,4775443.0,1046523.0,394170.0,8123344.0,2624935.0,524012.0,4817855.0
50.0,UW Oshkosh - Fond du Lac Campus,1968.0,Wisconsin,WI,City,Small,Public,Nonprofit,2-year,,,245.0,0.0,,0.0,,Doctoral/Professional Universities,Arts & Sciences Focus,2024.0,No,,,,,1.0,1.0,0.0,0.0,,,,,,,,Midwest,369546.0,35168059.0,10.51,6601801.0,55.98,1.67,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,3.3,51204.0,52932.0,57292.0,62713.0,62898.0,65848.0,68347.0,90.0,0.197554155670833,0.621340722207562,0.168298403058561,0.624332641243851,0.157908117818982,0.601071384139845,0.151027906170747,0.595107790037407,0.145174194789221,0.613409556957027,0.150049152517013,0.605136240792512,5142.666671511628,11039.17300913204,8438.584265988373,2717.734185472007,5127.979132537914,12437.12952078863,8522.339461861338,2516.706766800386,5905.467953293174,13782.56374560124,8897.852035572558,2584.490773324178,6255.9829557539,13955.92757061183,9195.000792073399,2482.689990613534,6148.822223044475,14025.16030394428,9756.439621105603,2381.878672243422,6652.688282312554,13845.76734384084,10195.37165528427,2444.312705897552,558562.0,177830.0,3930889.0,1216570.0,319842.0,2397145.0,554108.0,177163.0,3955705.0,1211981.0,317229.0,2435508.0,550536.0,176425.0,3982118.0,1205321.0,315122.0,2481590.0,551032.0,182125.0,4027685.0,1209751.0,309244.0,2532659.0,565156.0,192847.0,4047831.0,1211254.0,312313.0,2557172.0,548130.0,194507.0,4069583.0,1207407.0,296909.0,2592745.0
51.0,UW Green Bay - Marinette Campus,1935.0,Wisconsin,WI,City,Midsize,Public,Nonprofit,2-year,,,173.0,0.0,,0.0,,Master's Colleges & Universities,Medium Programs,2024.0,No,,,,,1.0,1.0,0.0,0.0,,,,,,,,Midwest,369546.0,35168059.0,10.51,6601801.0,55.98,1.67,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,3.3,51204.0,52932.0,57292.0,62713.0,62898.0,65848.0,68347.0,90.0,0.197554155670833,0.621340722207562,0.168298403058561,0.624332641243851,0.157908117818982,0.601071384139845,0.151027906170747,0.595107790037407,0.145174194789221,0.613409556957027,0.150049152517013,0.605136240792512,5142.666671511628,11039.17300913204,8438.584265988373,2717.734185472007,5127.979132537914,12437.12952078863,8522.339461861338,2516.706766800386,5905.467953293174,13782.56374560124,8897.852035572558,2584.490773324178,6255.9829557539,13955.92757061183,9195.000792073399,2482.689990613534,6148.822223044475,14025.16030394428,9756.439621105603,2381.878672243422,6652.688282312554,13845.76734384084,10195.37165528427,2444.312705897552,558562.0,177830.0,3930889.0,1216570.0,319842.0,2397145.0,554108.0,177163.0,3955705.0,1211981.0,317229.0,2435508.0,550536.0,176425.0,3982118.0,1205321.0,315122.0,2481590.0,551032.0,182125.0,4027685.0,1209751.0,309244.0,2532659.0,565156.0,192847.0,4047831.0,1211254.0,312313.0,2557172.0,548130.0,194507.0,4069583.0,1207407.0,296909.0,2592745.0
52.0,UW Milwaukee - Waukesha Campus,1966.0,Wisconsin,WI,City,Large,Public,Nonprofit,2-year,,,2155.0,0.0,,0.0,,Doctoral Universities,Very High Research Activity,2025.0,No,,,,,0.0,1.0,0.0,0.0,,,,,,,,Midwest,369546.0,35168059.0,10.51,6601801.0,55.98,1.67,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,3.3,51204.0,52932.0,57292.0,62713.0,62898.0,65848.0,68347.0,90.0,0.197554155670833,0.621340722207562,0.168298403058561,0.624332641243851,0.157908117818982,0.601071384139845,0.151027906170747,0.595107790037407,0.145174194789221,0.613409556957027,0.150049152517013,0.605136240792512,5142.666671511628,11039.17300913204,8438.584265988373,2717.734185472007,5127.979132537914,12437.12952078863,8522.339461861338,2516.706766800386,5905.467953293174,13782.56374560124,8897.852035572558,2584.490773324178,6255.9829557539,13955.92757061183,9195.000792073399,2482.689990613534,6148.822223044475,14025.16030394428,9756.439621105603,2381.878672243422,6652.688282312554,13845.76734384084,10195.37165528427,2444.312705897552,558562.0,177830.0,3930889.0,1216570.0,319842.0,2397145.0,554108.0,177163.0,3955705.0,1211981.0,317229.0,2435508.0,550536.0,176425.0,3982118.0,1205321.0,315122.0,2481590.0,551032.0,182125.0,4027685.0,1209751.0,309244.0,2532659.0,565156.0,192847.0,4047831.0,1211254.0,312313.0,2557172.0,548130.0,194507.0,4069583.0,1207407.0,296909.0,2592745.0
53.0,UW Milwaukee - Washington Campus,1968.0,Wisconsin,WI,City,Large,Public,Nonprofit,2-year,,,279.0,0.0,,0.0,,Doctoral Universities,Very High Research Activity,2024.0,No,,,,,1.0,1.0,0.0,0.0,,,,,,,,Midwest,369546.0,35168059.0,10.51,6601801.0,55.98,1.67,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,3.3,51204.0,52932.0,57292.0,62713.0,62898.0,65848.0,68347.0,90.0,0.197554155670833,0.621340722207562,0.168298403058561,0.624332641243851,0.157908117818982,0.601071384139845,0.151027906170747,0.595107790037407,0.145174194789221,0.613409556957027,0.150049152517013,0.605136240792512,5142.666671511628,11039.17300913204,8438.584265988373,2717.734185472007,5127.979132537914,12437.12952078863,8522.339461861338,2516.706766800386,5905.467953293174,13782.56374560124,8897.852035572558,2584.490773324178,6255.9829557539,13955.92757061183,9195.000792073399,2482.689990613534,6148.822223044475,14025.16030394428,9756.439621105603,2381.878672243422,6652.688282312554,13845.76734384084,10195.37165528427,2444.312705897552,558562.0,177830.0,3930889.0,1216570.0,319842.0,2397145.0,554108.0,177163.0,3955705.0,1211981.0,317229.0,2435508.0,550536.0,176425.0,3982118.0,1205321.0,315122.0,2481590.0,551032.0,182125.0,4027685.0,1209751.0,309244.0,2532659.0,565156.0,192847.0,4047831.0,1211254.0,312313.0,2557172.0,548130.0,194507.0,4069583.0,1207407.0,296909.0,2592745.0
54.0,Wave Leadership College,1999.0,Virginia,VA,Suburb,Large,Private,Nonprofit,2-year,1.0,0.0,33.0,1.0,Christian,0.0,,,,2022.0,No,,,,,0.0,1.0,1.0,0.0,,,,,,,,South,576125.0,51685358.0,11.15,10227966.0,56.33,2.61,8821173.0,763063961.0,11.56,150408029.0,58.65,39.95,3.3,56938.0,58890.0,62910.0,69013.0,71492.0,75095.0,78074.0,89.0,0.451012174114806,0.645903026743233,0.411302563910862,0.599837252780394,0.416470296465944,0.606780123598287,0.340633838884862,0.593600923146033,0.305699043437945,0.565285895742428,0.252073590200085,0.518790970108295,6141.206114584055,4628.366682977003,11003.12936030672,3776.521374861446,7531.704192633732,5210.365553639114,11118.92591273114,3616.399791371885,7377.902958574101,5439.293465906073,11208.72970834331,3856.957721193579,7939.642973701754,6335.408539218583,11427.08928269371,3253.475305134441,9007.8883874627,7027.483297519047,11563.62757022022,3077.424267147765,10302.74480188881,7572.889148809392,10984.97168243913,2539.971476176815,815995.0,250657.0,5730352.0,1381080.0,482193.0,3736452.0,811878.0,255088.0,5776886.0,1383769.0,475441.0,3797769.0,808812.0,260459.0,5831949.0,1392823.0,468415.0,3875525.0,807206.0,269226.0,5882521.0,1402487.0,459683.0,3940435.0,828543.0,285246.0,5919142.0,1411884.0,461920.0,3981441.0,804599.0,283112.0,5958915.0,1423702.0,444620.0,4019027.0
55.0,Wesley College,1873.0,Delaware,DE,City,Midsize,Private,Nonprofit,4-year,,,1066.0,1.0,United Methodist Church,0.0,,Baccalaureate Colleges,Diverse Fields,2021.0,Yes,5826,public,City: Small,,1.0,1.0,0.0,0.0,3281329.0,3450244.0,3157250.0,0.0,0.0,0.0,0.0,South,63300.0,5981414.0,10.58,1108192.0,57.12,0.29,8821173.0,763063961.0,11.56,150408029.0,58.65,39.95,3.9,53504.0,53917.0,57283.0,62987.0,65680.0,67135.0,70141.0,88.0,0.389963299956236,0.817222732004257,0.369392164062391,0.808075367422993,0.334772064692615,0.776929843756864,0.316733596975872,0.776857038330026,0.314650067314929,0.812122253818931,0.308601455705769,0.813941239603429,5662.06583345444,9145.408507765023,24037.79439761662,5846.162502813414,6445.061416105158,10171.84997622444,25907.76118413786,5958.380884450785,7023.048848619418,10741.87555974546,23465.53085270208,5405.786000471365,7610.351511715798,12084.04688752338,25455.43854875283,5601.656425327277,5982.647924384586,12608.96428078886,24597.20555343974,5788.884291821818,6116.984856219159,11984.04837683004,25543.15705291816,5349.005728835137,86090.0,28436.0,659979.0,208557.0,45513.0,383940.0,84244.0,27742.0,669320.0,209449.0,45043.0,393055.0,83602.0,28782.0,679870.0,210998.0,43865.0,405029.0,83629.0,28876.0,690618.0,209928.0,44410.0,418902.0,86569.0,30493.0,700364.0,208129.0,45022.0,430891.0,85034.0,30586.0,710442.0,206192.0,43776.0,443106.0
56.0,Woodbury University,1884.0,California,CA,City,Large,Private,Nonprofit,4-year,,,943.0,0.0,,0.0,,Master's Colleges & Universities,Small Programs,2024.0,Yes,3460,private nonprofit,City: Small,American Baptist Churches USA,1.0,1.0,0.0,0.0,22197101.0,19813990.0,20070284.0,23307341.0,19155677.0,19853858.0020141,0.0,West,2561478.0,235669717.0,10.87,48016877.0,53.35,11.6,5153390.0,471302990.0,10.93,94808378.0,54.36,23.34,5.3,62167.0,65254.0,72352.0,78893.0,78356.0,81691.0,86834.0,87.0,0.0663481794444579,0.437179018650531,0.0639342019242999,0.430512319495541,0.0564649569981763,0.394138599176513,0.0473274734193507,0.364914104716416,0.0532828296454984,0.349392279302006,0.0525881847774574,0.33714038729625,10388.09365276867,10801.55757999399,8069.096105618215,767.5920132310735,10830.86579903077,10710.96860767353,8187.747192626317,731.5695447644778,10763.09820438927,13235.28652128942,7001.852970516516,792.0531302213708,12469.80164414525,16038.02895562432,7165.025293047439,796.7474320063013,13669.13700056634,14445.00935271975,7340.661324454512,812.9893453610767,14394.88282684835,13381.42160919109,7321.454314485081,742.765353843413,3856220.0,1152682.0,26218885.0,5391120.0,2254937.0,16352200.0,3789808.0,1151505.0,26471543.0,5423462.0,2220041.0,16629406.0,3724239.0,1164734.0,26665143.0,5431385.0,2176408.0,16947220.0,3665851.0,1177389.0,26797070.0,5477154.0,2123689.0,17083881.0,3738836.0,1238968.0,26842698.0,5485499.0,2135783.0,17171489.0,3572575.0,1217568.0,26941198.0,5496195.0,2010668.0,17295857.0
57.0,Oak Point University,1914.0,Illinois,IL,Suburb,Large,Private,Nonprofit,4-year,1.0,1.0,429.0,0.0,,0.0,,Special Focus Four-Year,Other Health Professions Schools,2024.0,No,,,,,0.0,1.0,0.0,0.0,,,,,,,,Midwest,803600.0,75803621.0,10.6,14934897.0,53.81,3.64,4578485.0,411492814.0,11.13,79003664.0,57.95,20.73,4.8,56903.0,58328.0,63173.0,68959.0,69816.0,72744.0,75030.0,87.0,0.303775757055686,0.364187870884457,0.262839514801166,0.349845165470938,0.272655147781673,0.32438251365488,0.260057450318049,0.331156954346571,0.238774058241036,0.315090297074247,0.219575270309165,0.299894607617538,18149.74188891696,11419.09790140214,9904.92231164363,4982.367599297861,19169.84427176057,12695.93681572352,10031.12209498148,4526.821417579035,21029.92881216952,15345.38999602614,9740.984884569238,5752.428939825658,22064.86337566073,17241.19671847227,10630.722522632,6059.526730777996,22773.61919941376,18434.39508857198,10179.19546884065,5782.324386299893,24561.77506343786,20613.06702339302,10246.0538266345,5799.559638961574,1212593.0,350211.0,8682343.0,2267535.0,714422.0,5450221.0,1192806.0,349916.0,8686299.0,2254524.0,700870.0,5494733.0,1174031.0,352546.0,8686700.0,2220409.0,682964.0,5567953.0,1169584.0,358307.0,8764878.0,2226182.0,675513.0,5653375.0,1190741.0,380658.0,8746416.0,2215906.0,675081.0,5667774.0,1145167.0,379572.0,8738607.0,2207546.0,638169.0,5679738.0
58.0,Birmingham-Southern College,1918.0,Alabama,AL,City,Midsize,Private,Nonprofit,4-year,,,975.0,1.0,United Methodist Church ,0.0,,Baccalaureate Colleges,Arts & Sciences Focus,2024.0,No,,,,,1.0,0.0,0.0,0.0,56701074.0,53117638.0,49403369.0,53984787.0,50831353.0,54123801.8071289,0.0,South,348084.0,29935229.0,11.63,5816314.0,59.85,1.58,8821173.0,763063961.0,11.56,150408029.0,58.65,39.95,3.3,41938.0,43372.0,47828.0,53279.0,52798.0,54869.0,57551.0,88.0,0.449355419687467,0.749527133971276,0.40892138396583,0.740036721884276,0.40200499522242,0.746187040966246,0.368463403407396,0.723433365567895,0.221044430847254,0.631661296022285,0.31412263950876,0.65801790975433,6066.658096665156,6307.824433274862,15348.66142105446,4745.989070300904,6374.18191735988,7998.695256851522,15579.25920496386,5177.320111906646,6445.357921569997,7878.70058942893,16060.97073715822,5064.376306889554,7512.197739827782,9138.238125911752,16827.45486146168,5115.434950646989,10843.06866955822,17754.00162959779,16946.399535186,4915.60264675334,9945.415185280084,11544.7214303399,17456.85934502746,5108.510168712199,465929.0,152557.0,3299958.0,1020172.0,248276.0,1809743.0,458997.0,152515.0,3320877.0,1022839.0,246425.0,1839116.0,456268.0,155009.0,3344006.0,1014342.0,245245.0,1890717.0,461491.0,161085.0,3413803.0,1041209.0,243960.0,1942547.0,488930.0,173641.0,3428520.0,1041725.0,256989.0,1965615.0,477950.0,172657.0,3448302.0,1046374.0,250114.0,1992547.0
